car_id;display_name;year;make;model;asset;manufacturer_code;raw_model;confidence;zip_file;internal_path
2180;2015 Audi RS 6;2015;Audi;RS 6;AUD_RS6_15;AUD;RS6;id-from-game-asset-name-auto-cleaned;AUD_RS6_15.zip;Scene/animations/Mojo/clip/carclips_2180.clipd
2183;2015 Chevrolet Camaro Z 28;2015;Chevrolet;Camaro Z 28;CHE_CamaroZ28_15;CHE;CamaroZ28;id-from-game-asset-name-auto-cleaned;CHE_CamaroZ28_15.zip;Scene/animations/Mojo/clip/carclips_2183.clipd
2184;2015 Ferrari 458 Speciale;2015;Ferrari;458 Speciale;FER_458Speciale_15;FER;458Speciale;id-from-game-asset-name-auto-cleaned;FER_458Speciale_15.zip;Scene/animations/Mojo/clip/carclips_2184.clipd
2188;2015 Koenigsegg one;2015;Koenigsegg;one;koe_one_15;koe;one;id-from-game-asset-name-auto-cleaned;koe_one_15.zip;Scene/animations/Mojo/clip/carclips_2188.clipd
2205;1970 Honda S 800;1970;Honda;S 800;HON_S800_70;HON;S800;id-from-game-asset-name-auto-cleaned;HON_S800_70.zip;Scene/animations/Mojo/clip/carclips_2205.clipd
2216;1958 Plymouth Fury;1958;Plymouth;Fury;PLY_Fury_58;PLY;Fury;id-from-game-asset-name-auto-cleaned;PLY_Fury_58.zip;Scene/animations/Mojo/clip/carclips_2216.clipd
2217;1996 Subaru SVX;1996;Subaru;SVX;SUB_SVX_96;SUB;SVX;id-from-game-asset-name-auto-cleaned;SUB_SVX_96.zip;Scene/animations/Mojo/clip/carclips_2217.clipd
2242;2015 Mercedes-Benz AMGGT;2015;Mercedes-Benz;AMGGT;MER_AMGGT_15;MER;AMGGT;id-from-game-asset-name-auto-cleaned;MER_AMGGT_15.zip;Scene/animations/Mojo/clip/carclips_2242.clipd
2262;2016 Cadillac ATSV;2016;Cadillac;ATSV;CAD_ATSV_16;CAD;ATSV;id-from-game-asset-name-auto-cleaned;CAD_ATSV_16.zip;Scene/animations/Mojo/clip/carclips_2262.clipd
2263;2015 Dodge Challenger Hellcat;2015;Dodge;Challenger Hellcat;DOD_ChallengerHellcat_15;DOD;ChallengerHellcat;id-from-game-asset-name-auto-cleaned;DOD_ChallengerHellcat_15.zip;Scene/animations/Mojo/clip/carclips_2263.clipd
2267;2016 Mazda MX 5;2016;Mazda;MX 5;MAZ_MX5_16;MAZ;MX5;id-from-game-asset-name-auto-cleaned;MAZ_MX5_16.zip;Scene/animations/Mojo/clip/carclips_2267.clipd
2270;1973 Nissan Skyline GT-R;1973;Nissan;Skyline GT-R;NIS_SkylineGTR_73;NIS;SkylineGTR;id-from-game-asset-name-auto-cleaned;NIS_SkylineGTR_73.zip;Scene/animations/Mojo/clip/carclips_2270.clipd
2272;1969 Datsun 2000;1969;Datsun;2000;DAT_2000_69;DAT;2000;id-from-game-asset-name-auto-cleaned;DAT_2000_69.zip;Scene/animations/Mojo/clip/carclips_2272.clipd
2290;2014 Porsche 918 Spyder;2014;Porsche;918 Spyder;POR_918Spyder_14;POR;918Spyder;id-from-game-asset-name-auto-cleaned;POR_918Spyder_14.zip;Scene/animations/Mojo/clip/carclips_2290.clipd
2297;2012 Porsche 911 GT 3 RS;2012;Porsche;911 GT 3 RS;POR_911GT3RS_12;POR;911GT3RS;id-from-game-asset-name-auto-cleaned;POR_911GT3RS_12.zip;Scene/animations/Mojo/clip/carclips_2297.clipd
2357;2017 Ford Focus RS;2017;Ford;Focus RS;FOR_FocusRS_17;FOR;FocusRS;id-from-game-asset-name-auto-cleaned;FOR_FocusRS_17.zip;Scene/animations/Mojo/clip/carclips_2357.clipd
2363;2016 Ford Phoenix;2016;Ford;Phoenix;FOR_Phoenix_16;FOR;Phoenix;id-from-game-asset-name-auto-cleaned;FOR_Phoenix_16.zip;Scene/animations/Mojo/clip/carclips_2363.clipd
2371;2016 Ferrari FXXK;2016;Ferrari;FXXK;FER_FXXK_16;FER;FXXK;id-from-game-asset-name-auto-cleaned;FER_FXXK_16.zip;Scene/animations/Mojo/clip/carclips_2371.clipd
2372;2032 Ford Coupe;2032;Ford;Coupe;FOR_Coupe_32;FOR;Coupe;id-from-game-asset-name-auto-cleaned;FOR_Coupe_32.zip;Scene/animations/Mojo/clip/carclips_2372.clipd
2400;2016 Ford Shelby GT 350 R;2016;Ford;Shelby GT 350 R;FOR_ShelbyGT350R_16;FOR;ShelbyGT350R;id-from-game-asset-name-auto-cleaned;FOR_ShelbyGT350R_16.zip;Scene/animations/Mojo/clip/carclips_2400.clipd
2412;1962 BMW isetta;1962;BMW;isetta;bmw_isetta_62;bmw;isetta;id-from-game-asset-name-auto-cleaned;bmw_isetta_62.zip;Scene/animations/Mojo/clip/carclips_2412.clipd
2416;1971 Meyers Manx;1971;Meyers;Manx;MEY_Manx_71;MEY;Manx;id-from-game-asset-name-auto-cleaned;MEY_Manx_71.zip;Scene/animations/Mojo/clip/carclips_2416.clipd
2420;1984 Opel manta 400;1984;Opel;manta 400;ope_manta400_84;ope;manta400;id-from-game-asset-name-auto-cleaned;ope_manta400_84.zip;Scene/animations/Mojo/clip/carclips_2420.clipd
2421;2016 Cadillac CTSVSedan;2016;Cadillac;CTSVSedan;CAD_CTSVSedan_16;CAD;CTSVSedan;id-from-game-asset-name-auto-cleaned;CAD_CTSVSedan_16.zip;Scene/animations/Mojo/clip/carclips_2421.clipd
2422;2016 Holden HSVGTSMaloo;2016;Holden;HSVGTSMaloo;HOL_HSVGTSMaloo_16;HOL;HSVGTSMaloo;id-from-game-asset-name-auto-cleaned;HOL_HSVGTSMaloo_16.zip;Scene/animations/Mojo/clip/carclips_2422.clipd
2430;2016 Ariel Nomad;2016;Ariel;Nomad;ARI_Nomad_16;ARI;Nomad;id-from-game-asset-name-auto-cleaned;ARI_Nomad_16.zip;Scene/animations/Mojo/clip/carclips_2430.clipd
2467;2016 Ferrari 488 gtb;2016;Ferrari;488 gtb;fer_488gtb_16;fer;488gtb;id-from-game-asset-name-auto-cleaned;fer_488gtb_16.zip;Scene/animations/Mojo/clip/carclips_2467.clipd
2468;2015 Dodge chargersrthellcat;2015;Dodge;chargersrthellcat;dod_chargersrthellcat_15;dod;chargersrthellcat;id-from-game-asset-name-auto-cleaned;dod_chargersrthellcat_15.zip;Scene/animations/Mojo/clip/carclips_2468.clipd
2469;1965 Toyota Sports 800;1965;Toyota;Sports 800;TOY_Sports800_65;TOY;Sports800;id-from-game-asset-name-auto-cleaned;TOY_Sports800_65.zip;Scene/animations/Mojo/clip/carclips_2469.clipd
2470;2016 Aston Martin Vulcan;2016;Aston Martin;Vulcan;AST_Vulcan_16;AST;Vulcan;id-from-game-asset-name-auto-cleaned;AST_Vulcan_16.zip;Scene/animations/Mojo/clip/carclips_2470.clipd
2471;2016 Mercedes-Benz C 63 AMGCoupe;2016;Mercedes-Benz;C 63 AMGCoupe;MER_C63AMGCoupe_16;MER;C63AMGCoupe;id-from-game-asset-name-auto-cleaned;MER_C63AMGCoupe_16.zip;Scene/animations/Mojo/clip/carclips_2471.clipd
2472;2016 McLaren 570 S;2016;McLaren;570 S;MCL_570S_16;MCL;570S;id-from-game-asset-name-auto-cleaned;MCL_570S_16.zip;Scene/animations/Mojo/clip/carclips_2472.clipd
2473;2016 Audi r 8 v 10 plus;2016;Audi;r 8 v 10 plus;aud_r8v10plus_16;aud;r8v10plus;id-from-game-asset-name-auto-cleaned;aud_r8v10plus_16.zip;Scene/animations/Mojo/clip/carclips_2473.clipd
2486;2015 Radical RXC;2015;Radical;RXC;RAD_RXC_15;RAD;RXC;id-from-game-asset-name-auto-cleaned;RAD_RXC_15.zip;Scene/animations/Mojo/clip/carclips_2486.clipd
2489;2016 Fiat 695 Abarth;2016;Fiat;695 Abarth;FIA_695Abarth_16;FIA;695Abarth;id-from-game-asset-name-auto-cleaned;FIA_695Abarth_16.zip;Scene/animations/Mojo/clip/carclips_2489.clipd
2494;2015 Land Rover rangeroversvr;2015;Land Rover;rangeroversvr;lr_rangeroversvr_15;lr;rangeroversvr;id-from-game-asset-name-auto-cleaned;lr_rangeroversvr_15.zip;Scene/animations/Mojo/clip/carclips_2494.clipd
2507;1955 Chevrolet 150 Utility Sedan;1955;Chevrolet;150 Utility Sedan;CHE_150UtilitySedan_55;CHE;150UtilitySedan;id-from-game-asset-name-auto-cleaned;CHE_150UtilitySedan_55.zip;Scene/animations/Mojo/clip/carclips_2507.clipd
2512;1987 Nissan Skyline GTSR;1987;Nissan;Skyline GTSR;NIS_SkylineGTSR_87;NIS;SkylineGTSR;id-from-game-asset-name-auto-cleaned;NIS_SkylineGTSR_87.zip;Scene/animations/Mojo/clip/carclips_2512.clipd
2515;2011 Penske Cholla;2011;Penske;Cholla;PEN_Cholla_11;PEN;Cholla;id-from-game-asset-name-auto-cleaned;PEN_Cholla_11.zip;Scene/animations/Mojo/clip/carclips_2515.clipd
2517;2014 Ford 11 F 150 Trophy Truck;2014;Ford;11 F 150 Trophy Truck;FOR_11_F150TrophyTruck_14;FOR;11 F150TrophyTruck;id-from-game-asset-name-auto-cleaned;FOR_11_F150TrophyTruck_14.zip;Scene/animations/Mojo/clip/carclips_2517.clipd
2526;2016 Koenigsegg regera;2016;Koenigsegg;regera;koe_regera_16;koe;regera;id-from-game-asset-name-auto-cleaned;koe_regera_16.zip;Scene/animations/Mojo/clip/carclips_2526.clipd
2527;2017 Aston Martin DB 11;2017;Aston Martin;DB 11;AST_DB11_17;AST;DB11;id-from-game-asset-name-auto-cleaned;AST_DB11_17.zip;Scene/animations/Mojo/clip/carclips_2527.clipd
2534;1993 Porsche 968 Turbo S;1993;Porsche;968 Turbo S;POR_968TurboS_93;POR;968TurboS;id-from-game-asset-name-auto-cleaned;POR_968TurboS_93.zip;Scene/animations/Mojo/clip/carclips_2534.clipd
2535;1993 Porsche 928 GTS;1993;Porsche;928 GTS;POR_928GTS_93;POR;928GTS;id-from-game-asset-name-auto-cleaned;POR_928GTS_93.zip;Scene/animations/Mojo/clip/carclips_2535.clipd
2542;2016 Alfa Romeo Giulia;2016;Alfa Romeo;Giulia;ALF_Giulia_16;ALF;Giulia;id-from-game-asset-name-auto-cleaned;ALF_Giulia_16.zip;Scene/animations/Mojo/clip/carclips_2542.clipd
2544;2016 Dodge Viper ACR;2016;Dodge;Viper ACR;DOD_ViperACR_16;DOD;ViperACR;id-from-game-asset-name-auto-cleaned;DOD_ViperACR_16.zip;Scene/animations/Mojo/clip/carclips_2544.clipd
2549;1970 Porsche 3 917 LH;1970;Porsche;3 917 LH;POR_3_917LH_70;POR;3 917LH;id-from-game-asset-name-auto-cleaned;POR_3_917LH_70.zip;Scene/animations/Mojo/clip/carclips_2549.clipd
2551;2015 Ford Pursuit Ute;2015;Ford;Pursuit Ute;FOR_PursuitUte_15;FOR;PursuitUte;id-from-game-asset-name-auto-cleaned;FOR_PursuitUte_15.zip;Scene/animations/Mojo/clip/carclips_2551.clipd
2552;2015 Ariel Class 10;2015;Ariel;Class 10;AC_Class10_15;AC;Class10;id-from-game-asset-name-auto-cleaned;AC_Class10_15.zip;Scene/animations/Mojo/clip/carclips_2552.clipd
2563;1972 Reliant Supervan III;1972;Reliant;Supervan III;REL_SupervanIII_72;REL;SupervanIII;id-from-game-asset-name-auto-cleaned;REL_SupervanIII_72.zip;Scene/animations/Mojo/clip/carclips_2563.clipd
2566;1975 Toyota FJ 40;1975;Toyota;FJ 40;TOY_FJ40_75;TOY;FJ40;id-from-game-asset-name-auto-cleaned;TOY_FJ40_75.zip;Scene/animations/Mojo/clip/carclips_2566.clipd
2568;1969 Volkswagen Class 5 Bug;1969;Volkswagen;Class 5 Bug;VW_Class5Bug_69;VW;Class5Bug;id-from-game-asset-name-auto-cleaned;VW_Class5Bug_69.zip;Scene/animations/Mojo/clip/carclips_2568.clipd
2569;2015 Ultima Evolution Coupe;2015;Ultima;Evolution Coupe;ULT_EvolutionCoupe_15;ULT;EvolutionCoupe;id-from-game-asset-name-auto-cleaned;ULT_EvolutionCoupe_15.zip;Scene/animations/Mojo/clip/carclips_2569.clipd
2574;2015 343 Industries Warthog;2015;343 Industries;Warthog;343_Warthog_15;343;Warthog;confirmed-by-user-and-game-asset;343_Warthog_15.zip;Scene/animations/Mojo/clip/carclips_2574.clipd
2577;2015 Ferrari F 12 tdf;2015;Ferrari;F 12 tdf;FER_F12tdf_15;FER;F12tdf;id-from-game-asset-name-auto-cleaned;FER_F12tdf_15.zip;Scene/animations/Mojo/clip/carclips_2577.clipd
2613;1970 GMC Jimmy;1970;GMC;Jimmy;GMC_Jimmy_70;GMC;Jimmy;id-from-game-asset-name-auto-cleaned;GMC_Jimmy_70.zip;Scene/animations/Mojo/clip/carclips_2613.clipd
2614;1968 Ford Mustang GT 390;1968;Ford;Mustang GT 390;FOR_MustangGT390_68;FOR;MustangGT390;id-from-game-asset-name-auto-cleaned;FOR_MustangGT390_68.zip;Scene/animations/Mojo/clip/carclips_2614.clipd
2616;2017 Lamborghini Bellissima;2017;Lamborghini;Bellissima;LAM_Bellissima_17;LAM;Bellissima;id-from-game-asset-name-auto-cleaned;LAM_Bellissima_17.zip;Scene/animations/Mojo/clip/carclips_2616.clipd
2618;2017 Nissan GT-R;2017;Nissan;GT-R;NIS_GTR_17;NIS;GTR;id-from-game-asset-name-auto-cleaned;NIS_GTR_17.zip;Scene/animations/Mojo/clip/carclips_2618.clipd
2625;2016 Bentley bentayga;2016;Bentley;bentayga;ben_bentayga_16;ben;bentayga;id-from-game-asset-name-auto-cleaned;ben_bentayga_16.zip;Scene/animations/Mojo/clip/carclips_2625.clipd
2628;2016 BMW M 4 GTS;2016;BMW;M 4 GTS;BMW_M4GTS_16;BMW;M4GTS;id-from-game-asset-name-auto-cleaned;BMW_M4GTS_16.zip;Scene/animations/Mojo/clip/carclips_2628.clipd
2636;1993 Toyota 1 Baja Truck;1993;Toyota;1 Baja Truck;TOY_1_BajaTruck_93;TOY;1 BajaTruck;id-from-game-asset-name-auto-cleaned;TOY_1_BajaTruck_93.zip;Scene/animations/Mojo/clip/carclips_2636.clipd
2647;2016 Pagani huayra;2016;Pagani;huayra;pag_huayra_16;pag;huayra;id-from-game-asset-name-auto-cleaned;pag_huayra_16.zip;Scene/animations/Mojo/clip/carclips_2647.clipd
2649;2010 Ford crownvictoria;2010;Ford;crownvictoria;for_crownvictoria_10;for;crownvictoria;id-from-game-asset-name-auto-cleaned;for_crownvictoria_10.zip;Scene/animations/Mojo/clip/carclips_2649.clipd
2652;1997 Mitsubishi Pajero Evo;1997;Mitsubishi;Pajero Evo;MIT_PajeroEvo_97;MIT;PajeroEvo;id-from-game-asset-name-auto-cleaned;MIT_PajeroEvo_97.zip;Scene/animations/Mojo/clip/carclips_2652.clipd
2654;2017 Mercedes-Benz AMGGTR;2017;Mercedes-Benz;AMGGTR;MER_AMGGTR_17;MER;AMGGTR;id-from-game-asset-name-auto-cleaned;MER_AMGGTR_17.zip;Scene/animations/Mojo/clip/carclips_2654.clipd
2659;1998 Nissan Silvia Ks;1998;Nissan;Silvia Ks;NIS_SilviaKs_98;NIS;SilviaKs;id-from-game-asset-name-auto-cleaned;NIS_SilviaKs_98.zip;Scene/animations/Mojo/clip/carclips_2659.clipd
2663;2016 RJ Anderson 37 Pro 2 Truck;2016;RJ Anderson;37 Pro 2 Truck;RJ_37_Pro2Truck_16;RJ;37 Pro2Truck;id-from-game-asset-name-auto-cleaned;RJ_37_Pro2Truck_16.zip;Scene/animations/Mojo/clip/carclips_2663.clipd
2711;2010 Mazda Mazdaspeed 3 Traffic;2010;Mazda;Mazdaspeed 3 Traffic;MAZ_Mazdaspeed3_Traffic_10;MAZ;Mazdaspeed3 Traffic;id-from-game-asset-name-auto-cleaned;MAZ_Mazdaspeed3_Traffic_10.zip;Scene/animations/Mojo/clip/carclips_2711.clipd
2712;1992 Mitsubishi Galant VR 4 Traffic;1992;Mitsubishi;Galant VR 4 Traffic;MIT_GalantVR4_Traffic_92;MIT;GalantVR4 Traffic;id-from-game-asset-name-auto-cleaned;MIT_GalantVR4_Traffic_92.zip;Scene/animations/Mojo/clip/carclips_2712.clipd
2713;2014 Playground Games Box Truck Traffic;2014;Playground Games;Box Truck Traffic;PG_BoxTruck_Traffic_14;PG;BoxTruck Traffic;id-from-game-asset-name-auto-cleaned;PG_BoxTruck_Traffic_14.zip;Scene/animations/Mojo/clip/carclips_2713.clipd
2714;2014 Playground Games Bus Traffic;2014;Playground Games;Bus Traffic;PG_Bus_Traffic_14;PG;Bus Traffic;id-from-game-asset-name-auto-cleaned;PG_Bus_Traffic_14.zip;Scene/animations/Mojo/clip/carclips_2714.clipd
2738;1995 Nissan gtrlm;1995;Nissan;gtrlm;nis_gtrlm_95;nis;gtrlm;id-from-game-asset-name-auto-cleaned;nis_gtrlm_95.zip;Scene/animations/Mojo/clip/carclips_2738.clipd
2739;2017 Chevrolet camarozl 1;2017;Chevrolet;camarozl 1;che_camarozl1_17;che;camarozl1;id-from-game-asset-name-auto-cleaned;che_camarozl1_17.zip;Scene/animations/Mojo/clip/carclips_2739.clipd
2742;2017 Jeep Trailcat;2017;Jeep;Trailcat;JEE_Trailcat_17;JEE;Trailcat;id-from-game-asset-name-auto-cleaned;JEE_Trailcat_17.zip;Scene/animations/Mojo/clip/carclips_2742.clipd
2743;2016 Toyota Land Cruiser Arctic;2016;Toyota;Land Cruiser Arctic;TOY_LandCruiserArctic_16;TOY;LandCruiserArctic;id-from-game-asset-name-auto-cleaned;TOY_LandCruiserArctic_16.zip;Scene/animations/Mojo/clip/carclips_2743.clipd
2745;2015 Honda Trophy Truck;2015;Honda;Trophy Truck;HON_TrophyTruck_15;HON;TrophyTruck;id-from-game-asset-name-auto-cleaned;HON_TrophyTruck_15.zip;Scene/animations/Mojo/clip/carclips_2745.clipd
2755;2017 Porsche Raymond;2017;Porsche;Raymond;POR_Raymond_17;POR;Raymond;id-from-game-asset-name-auto-cleaned;POR_Raymond_17.zip;Scene/animations/Mojo/clip/carclips_2755.clipd
2773;2018 Porsche Cayenne;2018;Porsche;Cayenne;POR_Cayenne_18;POR;Cayenne;id-from-game-asset-name-auto-cleaned;POR_Cayenne_18.zip;Scene/animations/Mojo/clip/carclips_2773.clipd
2792;1966 Ford 2 GT 40;1966;Ford;2 GT 40;FOR_2_GT40_66;FOR;2 GT40;id-from-game-asset-name-auto-cleaned;FOR_2_GT40_66.zip;Scene/animations/Mojo/clip/carclips_2792.clipd
2793;1967 Ferrari 24 330 P 4;1967;Ferrari;24 330 P 4;FER_24_330P4_67;FER;24 330P4;id-from-game-asset-name-auto-cleaned;FER_24_330P4_67.zip;Scene/animations/Mojo/clip/carclips_2793.clipd
2794;1993 Porsche 911 Turbo S;1993;Porsche;911 Turbo S;POR_911TurboS_93;POR;911TurboS;id-from-game-asset-name-auto-cleaned;POR_911TurboS_93.zip;Scene/animations/Mojo/clip/carclips_2794.clipd
2801;1984 Nissan 11 Skyline;1984;Nissan;11 Skyline;NIS_11_Skyline_84;NIS;11 Skyline;id-from-game-asset-name-auto-cleaned;NIS_11_Skyline_84.zip;Scene/animations/Mojo/clip/carclips_2801.clipd
2822;1985 Nissan Safari;1985;Nissan;Safari;NIS_Safari_85;NIS;Safari;id-from-game-asset-name-auto-cleaned;NIS_Safari_85.zip;Scene/animations/Mojo/clip/carclips_2822.clipd
2825;1997 Lotus Elise GT 1;1997;Lotus;Elise GT 1;LOT_EliseGT1_97;LOT;EliseGT1;id-from-game-asset-name-auto-cleaned;LOT_EliseGT1_97.zip;Scene/animations/Mojo/clip/carclips_2825.clipd
2841;2018 Jeep Trackhawk;2018;Jeep;Trackhawk;JEE_Trackhawk_18;JEE;Trackhawk;id-from-game-asset-name-auto-cleaned;JEE_Trackhawk_18.zip;Scene/animations/Mojo/clip/carclips_2841.clipd
2870;2018 Honda Civic Type R;2018;Honda;Civic Type R;HON_CivicTypeR_18;HON;CivicTypeR;id-from-game-asset-name-auto-cleaned;HON_CivicTypeR_18.zip;Scene/animations/Mojo/clip/carclips_2870.clipd
2871;2018 Can-Am Maverick;2018;Can-Am;Maverick;CAN_Maverick_18;CAN;Maverick;id-from-game-asset-name-auto-cleaned;CAN_Maverick_18.zip;Scene/animations/Mojo/clip/carclips_2871.clipd
2872;2019 Hyundai Veloster N;2019;Hyundai;Veloster N;HYU_VelosterN_19;HYU;VelosterN;id-from-game-asset-name-auto-cleaned;HYU_VelosterN_19.zip;Scene/animations/Mojo/clip/carclips_2872.clipd
2902;2018 Playground Games Flatbed Truck Traffic;2018;Playground Games;Flatbed Truck Traffic;PG_FlatbedTruck_Traffic_18;PG;FlatbedTruck Traffic;id-from-game-asset-name-auto-cleaned;PG_FlatbedTruck_Traffic_18.zip;Scene/animations/Mojo/clip/carclips_2902.clipd
2903;2005 Subaru Legacy B 4 GT Traffic;2005;Subaru;Legacy B 4 GT Traffic;SUB_LegacyB4GT_Traffic_05;SUB;LegacyB4GT Traffic;id-from-game-asset-name-auto-cleaned;SUB_LegacyB4GT_Traffic_05.zip;Scene/animations/Mojo/clip/carclips_2903.clipd
2909;2018 Dodge Demon;2018;Dodge;Demon;DOD_Demon_18;DOD;Demon;id-from-game-asset-name-auto-cleaned;DOD_Demon_18.zip;Scene/animations/Mojo/clip/carclips_2909.clipd
2910;2017 Koenigsegg Agera RS;2017;Koenigsegg;Agera RS;KOE_AgeraRS_17;KOE;AgeraRS;id-from-game-asset-name-auto-cleaned;KOE_AgeraRS_17.zip;Scene/animations/Mojo/clip/carclips_2910.clipd
2935;2018 Funco F 9;2018;Funco;F 9;FUN_F9_18;FUN;F9;id-from-game-asset-name-auto-cleaned;FUN_F9_18.zip;Scene/animations/Mojo/clip/carclips_2935.clipd
2937;2017 Ford 14 Fiesta GRC;2017;Ford;14 Fiesta GRC;FOR_14_FiestaGRC_17;FOR;14 FiestaGRC;id-from-game-asset-name-auto-cleaned;FOR_14_FiestaGRC_17.zip;Scene/animations/Mojo/clip/carclips_2937.clipd
2968;2023 Aston Martin Valkyrie;2023;Aston Martin;Valkyrie;AST_Valkyrie_23;AST;Valkyrie;id-from-game-asset-name-auto-cleaned;AST_Valkyrie_23.zip;Scene/animations/Mojo/clip/carclips_2968.clipd
2974;2018 Ferrari 812 Superfast;2018;Ferrari;812 Superfast;FER_812Superfast_18;FER;812Superfast;id-from-game-asset-name-auto-cleaned;FER_812Superfast_18.zip;Scene/animations/Mojo/clip/carclips_2974.clipd
2986;2017 Mercedes-Benz Unimog;2017;Mercedes-Benz;Unimog;MER_Unimog_17;MER;Unimog;id-from-game-asset-name-auto-cleaned;MER_Unimog_17.zip;Scene/animations/Mojo/clip/carclips_2986.clipd
2987;1962 Peel P 50;1962;Peel;P 50;PEE_P50_62;PEE;P50;id-from-game-asset-name-auto-cleaned;PEE_P50_62.zip;Scene/animations/Mojo/clip/carclips_2987.clipd
2992;1964 Jaguar Etype Lightweight;1964;Jaguar;Etype Lightweight;JAG_EtypeLightweight_64;JAG;EtypeLightweight;id-from-game-asset-name-auto-cleaned;JAG_EtypeLightweight_64.zip;Scene/animations/Mojo/clip/carclips_2992.clipd
2993;2018 TVR Griffith;2018;TVR;Griffith;TVR_Griffith_18;TVR;Griffith;id-from-game-asset-name-auto-cleaned;TVR_Griffith_18.zip;Scene/animations/Mojo/clip/carclips_2993.clipd
2995;1983 Volkswagen Golf GTI;1983;Volkswagen;Golf GTI;VW_GolfGTI_83;VW;GolfGTI;id-from-game-asset-name-auto-cleaned;VW_GolfGTI_83.zip;Scene/animations/Mojo/clip/carclips_2995.clipd
2996;2015 Ford 13 Mustang FD;2015;Ford;13 Mustang FD;FOR_13_MustangFD_15;FOR;13 MustangFD;id-from-game-asset-name-auto-cleaned;FOR_13_MustangFD_15.zip;Scene/animations/Mojo/clip/carclips_2996.clipd
2997;2016 Holden 530 Maloo FD;2016;Holden;530 Maloo FD;HOL_530_MalooFD_16;HOL;530 MalooFD;id-from-game-asset-name-auto-cleaned;HOL_530_MalooFD_16.zip;Scene/animations/Mojo/clip/carclips_2997.clipd
3000;1997 Nissan 777 240 SXFD;1997;Nissan;777 240 SXFD;NIS_777_240SXFD_97;NIS;777 240SXFD;id-from-game-asset-name-auto-cleaned;NIS_777_240SXFD_97.zip;Scene/animations/Mojo/clip/carclips_3000.clipd
3003;2006 Dodge 43 Viper FD;2006;Dodge;43 Viper FD;DOD_43_ViperFD_06;DOD;43 ViperFD;id-from-game-asset-name-auto-cleaned;DOD_43_ViperFD_06.zip;Scene/animations/Mojo/clip/carclips_3003.clipd
3007;2017 Volkswagen 34 Beetle GRC;2017;Volkswagen;34 Beetle GRC;VW_34_BeetleGRC_17;VW;34 BeetleGRC;id-from-game-asset-name-auto-cleaned;VW_34_BeetleGRC_17.zip;Scene/animations/Mojo/clip/carclips_3007.clipd
3031;1986 Porsche 186 959;1986;Porsche;186 959;POR_186_959_86;POR;186 959;id-from-game-asset-name-auto-cleaned;POR_186_959_86.zip;Scene/animations/Mojo/clip/carclips_3031.clipd
3035;2018 KTM XBow GT 4;2018;KTM;XBow GT 4;KTM_XBowGT4_18;KTM;XBowGT4;id-from-game-asset-name-auto-cleaned;KTM_XBowGT4_18.zip;Scene/animations/Mojo/clip/carclips_3035.clipd
3037;1989 BMW 98 325 i FD;1989;BMW;98 325 i FD;BMW_98_325iFD_89;BMW;98 325iFD;id-from-game-asset-name-auto-cleaned;BMW_98_325iFD_89.zip;Scene/animations/Mojo/clip/carclips_3037.clipd
3051;2017 Ford MSport Fiesta;2017;Ford;MSport Fiesta;FOR_MSportFiesta_17;FOR;MSportFiesta;id-from-game-asset-name-auto-cleaned;FOR_MSportFiesta_17.zip;Scene/animations/Mojo/clip/carclips_3051.clipd
3055;2010 Jaguar CX 75;2010;Jaguar;CX 75;JAG_CX75_10;JAG;CX75;id-from-game-asset-name-auto-cleaned;JAG_CX75_10.zip;Scene/animations/Mojo/clip/carclips_3055.clipd
3062;1970 Ferrari 512 S;1970;Ferrari;512 S;FER_512S_70;FER;512S;id-from-game-asset-name-auto-cleaned;FER_512S_70.zip;Scene/animations/Mojo/clip/carclips_3062.clipd
3063;2018 Mercedes-Benz XClass;2018;Mercedes-Benz;XClass;MER_XClass_18;MER;XClass;id-from-game-asset-name-auto-cleaned;MER_XClass_18.zip;Scene/animations/Mojo/clip/carclips_3063.clipd
3064;2018 Mercedes-Benz AMGGT 4;2018;Mercedes-Benz;AMGGT 4;MER_AMGGT4_18;MER;AMGGT4;id-from-game-asset-name-auto-cleaned;MER_AMGGT4_18.zip;Scene/animations/Mojo/clip/carclips_3064.clipd
3072;2018 Porsche 911 GT 3 RS;2018;Porsche;911 GT 3 RS;POR_911GT3RS_18;POR;911GT3RS;id-from-game-asset-name-auto-cleaned;POR_911GT3RS_18.zip;Scene/animations/Mojo/clip/carclips_3072.clipd
3082;2006 Maserati MC 12 Corsa;2006;Maserati;MC 12 Corsa;MAS_MC12Corsa_06;MAS;MC12Corsa;id-from-game-asset-name-auto-cleaned;MAS_MC12Corsa_06.zip;Scene/animations/Mojo/clip/carclips_3082.clipd
3087;2014 McLaren 650 SSpider;2014;McLaren;650 SSpider;MCL_650SSpider_14;MCL;650SSpider;id-from-game-asset-name-auto-cleaned;MCL_650SSpider_14.zip;Scene/animations/Mojo/clip/carclips_3087.clipd
3088;2018 Chevrolet Deberti Drift Truck;2018;Chevrolet;Deberti Drift Truck;CHE_DebertiDriftTruck_18;CHE;DebertiDriftTruck;id-from-game-asset-name-auto-cleaned;CHE_DebertiDriftTruck_18.zip;Scene/animations/Mojo/clip/carclips_3088.clipd
3091;2018 Aston Martin Vantage;2018;Aston Martin;Vantage;AST_Vantage_18;AST;Vantage;id-from-game-asset-name-auto-cleaned;AST_Vantage_18.zip;Scene/animations/Mojo/clip/carclips_3091.clipd
